id;status;parkingsensor_status;timestamp
DE*KIE*E50002*003;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30038*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30038*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30037*001;BLOCKED;OCCUPIED;2022-01-11 21:58:24+01:00
DE*KIE*E30037*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E50004*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E50004*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30055*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*KIE*E30055*002;CHARGING;-;2022-01-11 21:58:24+01:00
DE*KIE*E30039*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30039*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30056*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30056*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30059*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*KIE*E30059*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30084*001;CHARGING;OCCUPIED;2022-01-11 21:58:24+01:00
DE*KIE*E30084*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30085*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30085*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30086*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30086*002;BLOCKED;OCCUPIED;2022-01-11 21:58:24+01:00
DE*KIE*E30087*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30087*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30088*001;CHARGING;OCCUPIED;2022-01-11 21:58:24+01:00
DE*KIE*E30088*002;CHARGING;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30089*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30089*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30090*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30090*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30091*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30091*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30092*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30092*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30093*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30093*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30043*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30043*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30042*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30042*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30058*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*KIE*E30058*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30057*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30057*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30040*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30040*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30049*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30049*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30050*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30050*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30054*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30054*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30060*001;BLOCKED;OCCUPIED;2022-01-11 21:58:24+01:00
DE*KIE*E30060*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30061*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30061*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30062*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30062*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30045*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30045*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30063*001;BLOCKED;OCCUPIED;2022-01-11 21:58:24+01:00
DE*KIE*E30063*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30064*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30064*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30065*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30065*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30066*001;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30066*002;AVAILABLE;AVAILABLE;2022-01-11 21:58:24+01:00
DE*KIE*E30076*001;RESERVED;-;2022-01-11 21:58:24+01:00
DE*KIE*E30076*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30077*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30077*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30078*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30078*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30079*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30079*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E30080*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*KIE*E30080*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E50003*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*KIE*E50003*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00001*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00001*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00075*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00075*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00109*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00109*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00110*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00110*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00111*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00111*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00112*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00112*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00113*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00113*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00114*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00114*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00003*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00003*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00004*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00006*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00007*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00007*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00008*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00008*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00009*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00009*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00036*003;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00036*004;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00037*005;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00037*006;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00010*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00010*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00011*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00011*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00012*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00012*002;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00013*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00013*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00014*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00014*002;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00015*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00015*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00016*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00016*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00017*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00017*002;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00018*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00018*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00019*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00019*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00020*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00020*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00022*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00021*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00023*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00023*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00052*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00052*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00051*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00051*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00050*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00053*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00053*002;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00054*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00054*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00055*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00055*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00056*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00056*002;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00057*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00057*002;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00058*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00058*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00059*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00059*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00060*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00060*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00061*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00061*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00063*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00063*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00064*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00064*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00065*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00065*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00066*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00066*002;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00067*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00067*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00068*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00068*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00077*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00077*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00076*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00076*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00062*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00062*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00078*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00078*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00073*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00073*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00071*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00071*002;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00070*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00070*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00069*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00069*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00079*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00079*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00080*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00081*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00080*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00081*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00082*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00082*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00087*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00087*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00090*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00090*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00088*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00088*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00097*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00097*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00089*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00089*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00098*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00098*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00099*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00099*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00100*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00100*002;CHARGING;-;2022-01-11 21:58:24+01:00
DE*EIN*E00101*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00101*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00102*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EIN*E00102*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00010*002;CHARGING;-;2022-01-11 21:58:24+01:00
DE*NRW*E00010*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00011*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*NRW*E00012*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00013*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00015*002;CHARGING;-;2022-01-11 21:58:24+01:00
DE*NRW*E00021*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00031*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*NRW*E00016*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*NRW*E00017*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00032*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00032*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00020*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00018*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00022*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00030*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00042*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*NRW*E00042*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00042*003;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00014*001;CHARGING;-;2022-01-11 21:58:24+01:00
DE*NRW*E00014*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00037*001;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*NRW*E00038*002;AVAILABLE;-;2022-01-11 21:58:24+01:00
DE*EVL*E00001*001;UNKNOWN;-;2022-01-11 21:58:25+01:00
DE*EVL*E00001*002;UNKNOWN;-;2022-01-11 21:58:25+01:00
DE*EVL*E00002*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00002*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00003*001;CHARGING;-;2022-01-11 21:58:25+01:00
DE*EVL*E00003*002;CHARGING;-;2022-01-11 21:58:25+01:00
DE*EVL*E00005*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00005*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00010*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00010*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00007*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00007*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00009*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00009*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00011*001;CHARGING;-;2022-01-11 21:58:25+01:00
DE*EVL*E00011*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00015*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00015*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00012*001;CHARGING;-;2022-01-11 21:58:25+01:00
DE*EVL*E00012*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00008*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*EVL*E00008*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH1*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH2*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH2*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH5*002;CHARGING;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH6*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH7*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH7*002;CHARGING;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH9*009;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH9*002;CHARGING;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH10*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH10*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH10*003;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH11*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH12*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH13*001;CHARGING;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH13*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH8*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH8*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH8*003;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH8*004;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH15*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH15*003;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH15*004;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH16*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH17*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH17*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH17*003;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH17*004;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH22*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH22*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH20*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH20*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH20*003;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH20*004;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH18*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH18*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH18*003;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH18*004;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH21*002;CHARGING;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH14*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH14*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH14*003;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH14*004;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH19*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH57*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH57*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH24*001;CHARGING;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH24*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH25*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH25*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH35*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH35*002;CHARGING;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH35*003;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH35*004;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH36*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH36*003;CHARGING;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH36*004;CHARGING;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH26*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH26*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH37*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH37*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH37*003;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH37*004;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH27*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH27*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH28*001;UNKNOWN;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH28*002;UNKNOWN;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH29*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH29*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH30*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH30*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH32*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH32*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH31*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH31*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH33*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH33*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH46*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH46*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH46*003;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH38*001;AVAILABLE;-;2022-01-11 21:58:25+01:00
DE*1HD*ESWH38*002;AVAILABLE;-;2022-01-11 21:58:25+01:00
