id_cp;id;standard;tariff_id;max_power;voltage;ampere;format;power_type
DE*REK*E00039*001;192124948;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E00039*002;192124949;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E00038*001;192124950;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E00038*002;192124951;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E00037*001;192124952;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E00037*002;192124953;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E00043*001;193230700;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*REK*E00043*002;193230701;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*REK*E00041*001;194068650;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E00041*002;194068651;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E10094*001;197482770;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E10094*002;197482771;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E10096*001;198586162;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E10096*002;198586163;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E10095*001;198586164;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E10095*002;198586165;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100123*001;198586168;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100123*002;198586169;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100100*001;198586170;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100100*002;198586171;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E10098*001;198586172;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E10098*002;198586173;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E10097*001;198586175;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E10097*002;198586176;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100104*001;204882484;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100104*002;204882485;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100106*001;204882486;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100106*002;204882487;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100129*001;209066575;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100129*002;209066576;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100127*001;209066573;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100127*002;209066574;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100114*001;210513422;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100114*002;210513423;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100130*001;209037123;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100130*002;209037124;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100128*001;209066577;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100128*002;209066578;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100151*001;231233830;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100151*002;231233831;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100149*001;227771726;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100149*002;227771727;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100153*001;231233832;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100153*002;231233833;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100223*001;237744010;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100223*002;237744011;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100152*001;231233848;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100152*002;231233849;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100134*001;231233841;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100134*002;231233842;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100196*001;234400971;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100196*002;234400972;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100180*001;210838142;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100180*002;210838143;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100335*001;209614389;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100335*002;209614390;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100177*001;218735820;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100177*002;218735960;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100334*001;209614391;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100334*002;209614392;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100163*001;213123498;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100163*002;213123499;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100181*001;210838144;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100181*002;210838145;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100126*001;208400570;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100126*002;208400571;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100124*001;207539189;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100124*002;207539190;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100125*001;207539191;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100125*002;207539192;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100131*001;207570374;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100131*002;207570375;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100175*001;210838146;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100175*002;210838147;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100185*001;211741598;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100185*002;211741599;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100179*001;211741594;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100179*002;211741595;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100178*001;212148677;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100178*002;212148678;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100162*001;215220702;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100162*002;215220703;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100176*001;212148675;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100176*002;212148676;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100119*001;212343049;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100119*002;212343050;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100107*001;208400555;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100107*002;208400556;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100111*001;208400557;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100111*002;208400558;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100113*001;210320220;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100113*002;210320221;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100118*001;210710442;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100118*002;210710443;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100333*001;209037125;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100333*002;209037126;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100336*001;210320218;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100336*002;210320219;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100122*001;210710439;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100122*002;210710440;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E10035*001;207091024;IEC_62196_T2_COMBO;;50;500;100;CABLE;DC
DE*REK*E10035*003;207091025;IEC_62196_T2_COMBO;;50;500;100;CABLE;DC
DE*REK*E10036*001;207091026;IEC_62196_T2_COMBO;;50;500;100;CABLE;DC
DE*REK*E10036*003;207091027;IEC_62196_T2_COMBO;;50;500;100;CABLE;DC
DE*REK*E10035*002;207325496;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E10036*002;207325497;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100121*001;210710444;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100121*002;210710445;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100182*001;210838140;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100182*002;210838141;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100184*001;211741596;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100184*002;211741597;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100120*001;212343051;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100120*002;212343052;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100183*001;238837445;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100183*002;238837446;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100198*001;234656956;IEC_62196_T2_COMBO;;50;500;100;CABLE;DC
DE*REK*E100198*002;234656958;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100148*001;227771728;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100148*002;227771729;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100132*001;231233852;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100132*002;231233853;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100145*001;231233854;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100145*002;231233856;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100168*001;231233857;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100168*002;231233858;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100167*001;219188086;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100167*002;219188087;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100102*001;219188090;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100102*002;219188091;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100201*001;234709494;IEC_62196_T2_COMBO;;50;500;100;CABLE;DC
DE*REK*E100201*002;234709495;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100193*001;231117338;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100193*002;231117339;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100154*001;215438198;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100154*002;215438199;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100156*001;216446420;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100156*002;216446421;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100155*001;216446422;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100155*002;216446423;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100187*001;227771743;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100187*002;227771745;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100160*001;216771944;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100160*002;216772572;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100158*001;216774321;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100158*002;216774497;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100159*001;217235699;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100159*002;217236064;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100164*001;217239375;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100164*002;217239718;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100157*001;217242416;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100157*002;217242726;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100146*001;217272190;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100146*002;217272191;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100103*001;217272198;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100103*002;217272199;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100203*001;217272200;IEC_62196_T2_COMBO;;50;500;100;CABLE;DC
DE*REK*E100203*002;217272201;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100174*001;218837778;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100174*002;218837779;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100165*001;218837784;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100165*002;218837785;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100166*001;218837794;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100166*002;218837795;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100170*001;219917066;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100170*002;219917313;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100188*001;227771732;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100188*002;238478718;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100189*001;227771737;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100189*002;227771738;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100190*001;227771750;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100190*002;227771752;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100191*001;227771765;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100191*002;227771766;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100194*001;231233825;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100194*002;231233826;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100195*001;231233828;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100195*002;231233829;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100133*001;231233839;IEC_62196_T2_COMBO;;50;500;100;CABLE;DC
DE*REK*E100133*002;231233840;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100169*001;231233843;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100169*002;231233844;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100171*001;231233850;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100171*002;231233851;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100140*001;233140121;IEC_62196_T2_COMBO;;50;500;100;CABLE;DC
DE*REK*E100140*002;233140122;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100139*001;233183366;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100139*002;233183367;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100138*001;234118142;IEC_62196_T2_COMBO;;50;500;100;CABLE;DC
DE*REK*E100138*002;234118143;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100144*001;234267879;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100144*002;234267880;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100199*001;234656953;IEC_62196_T2_COMBO;;50;500;100;CABLE;DC
DE*REK*E100199*002;234656954;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100137*001;234267884;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100137*002;234267885;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100136*001;234267882;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100136*002;234267883;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100117*001;234338062;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100117*002;234338063;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100115*001;234400965;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100115*002;234400966;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100197*001;234601506;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100197*002;234601507;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100116*001;234601516;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100116*002;234601517;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100202*001;234861808;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100202*002;234861809;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100208*001;234906622;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100208*002;234906623;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100205*001;235214181;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100205*002;235214182;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100147*001;237532686;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100220*001;237744017;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100220*002;237744018;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100218*001;237744019;IEC_62196_T2_COMBO;;50;500;100;CABLE;DC
DE*REK*E100218*002;237744020;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100219*001;237744026;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100219*002;237744027;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100204*001;238837443;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100204*002;238837444;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100221*001;238902651;IEC_62196_T2_COMBO;;50;500;100;CABLE;DC
DE*REK*E100221*002;238902652;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100217*001;239568249;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100217*002;239568250;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100224*001;239568392;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100224*002;239568393;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100229*001;241311558;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*REK*E100229*002;241311559;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00003*001;1406688;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00003*002;1406689;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00005*001;1563463;IEC_62196_T2_COMBO;;150;400;32;CABLE;DC
DE*DEW*E00005*005;1563464;CHADEMO;;50;400;32;CABLE;DC
DE*DEW*E00005*003;1563465;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00005*004;1563466;IEC_62196_T2_COMBO;;150;400;32;CABLE;DC
DE*DEW*E00005*002;1563467;CHADEMO;;50;400;32;CABLE;DC
DE*DEW*E00005*006;1563468;IEC_62196_T2;;43;400;32;CABLE;AC_3_PHASE
DE*DEW*E00004*001;1576520;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00004*002;1576521;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00015*002;2107343;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00015*001;2107344;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00025*001;4999160;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00025*002;4999162;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00026*001;4999168;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00026*002;4999170;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00021*001;2894266;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00022*001;2894268;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00023*001;28869068;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00023*002;28869070;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00024*001;200249099;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00029*001;200249100;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*DEW*E00178*001;224361145;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00179*001;224361146;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00239*001;229449597;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00180*001;224361149;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00243*001;229449602;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00248*001;229449603;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00183*001;225290875;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00242*001;229449600;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00181*001;229449583;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00184*001;225290876;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00194*001;229449585;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00199*001;230628774;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00202*001;230628777;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00231*001;230628790;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00185*001;225290877;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00186*001;225290878;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00214*001;230628786;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00237*001;230628792;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00234*001;230628791;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00190*001;230628770;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00200*001;230628775;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00252*001;230628797;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00238*001;230628793;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00250*001;230628795;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00191*001;230628771;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00197*001;230628772;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00225*001;229449588;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00196*001;229449586;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00192*001;225290879;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00193*001;225290880;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00227*001;229449590;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00195*001;225290881;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00230*001;229449593;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*DEW*E00235*001;229449595;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
