id_cs;uid;chargePointParkingSpaceNumbers;roaming;chargePointPosition;vehicle_type;chargePointPublicComment;parkingsensor_status;id;physical_reference;floor_level;chargingStationPosition
385728;881766;;False;links;four_wheeled;;-;DE*MS1*E*MS*030*01*01;;;
385738;881774;;False;links;four_wheeled;;-;DE*MS1*E*MS*029*01*01;;;
414132;950812;;False;links;four_wheeled;;-;DE*MS1*E*MS031*01*01;;;
516598;1193586;;False;;four_wheeled;;-;DE*MS1*E*MS*032*01*02;;;
520047;1200803;;False;links;four_wheeled;;-;DE*MS1*E*MS*034*01*01;;;
520047;1200804;;False;rechts;four_wheeled;;-;DE*MS1*E*MS*034*01*02;;;
520048;1200805;;False;links;four_wheeled;;-;DE*MS1*E*MS*035*01*01;;;
520048;1201083;;False;rechts;four_wheeled;;-;DE*MS1*E*MS*035*01*02;;;
708146;1885716;;False;Parkplatz am Albersloher Weg / Ecke Hafenplatz;four_wheeled;;-;DE*MS1*E*MS*038*01*01;;;Parkplatz am Albersloher Weg / Ecke Hafenplatz
708146;1885717;;False;Parkplatz am Albersloher Weg / Ecke Hafenplatz;four_wheeled;;-;DE*MS1*E*MS*038*01*02;;;Parkplatz am Albersloher Weg / Ecke Hafenplatz
708146;1885718;;False;Parkplatz Innenhof LP links;four_wheeled;;-;DE*MS1*E*MS*038*02*01;;;
708146;1885719;;False;Parkplatz Innenhof LP rechts;four_wheeled;;-;DE*MS1*E*MS*038*02*02;;;
721369;1954868;;False;Stellplatz 32;four_wheeled;;-;DE*MS1*E*MS*040*01*01;;;Tiefgarage Stellplatz 32
721369;1954869;;False;Stellplatz 33;four_wheeled;;-;DE*MS1*E*MS*040*02*01;;;
721369;1954874;;False;Stellplatz 34;four_wheeled;;-;DE*MS1*E*MS*040*03*01;;;
721369;1954875;;False;Stellplatz 35;four_wheeled;;-;DE*MS1*E*MS*040*04*01;;;
732244;2005801;;False;links;four_wheeled;;-;DE*MS1*E*MS*042*01*01;;;Parkbucht
732244;2005802;;False;rechts;four_wheeled;;-;DE*MS1*E*MS*042*01*02;;;Parkbucht
732244;2005803;;False;links;four_wheeled;;-;DE*MS1*E*MS*042*02*01;;;Parkbucht bei 32-38
732244;2005804;;False;rechts;four_wheeled;;-;DE*MS1*E*MS*042*02*02;;;Parkbucht bei 32-38
10168;28331;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30006*001;;;
10168;28332;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30006*002;;;
10169;28329;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30004*001;;;
10169;28330;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30004*002;;;
10170;28327;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30005*001;;;
10170;28328;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30005*002;;;
10172;437766;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30044*001;;;
10173;22140;;False;;four_wheeled;;-;DE*KIE*E30003*001;;;
10173;22141;;False;;four_wheeled;;-;DE*KIE*E30003*002;;;
10174;22138;;False;;four_wheeled;;-;DE*KIE*E30002*001;;;
10174;22139;;False;;four_wheeled;;-;DE*KIE*E30002*002;;;
10174;29381;;False;;four_wheeled;;-;DE*KIE*E30015*001;;;
10174;29382;;False;;four_wheeled;;-;DE*KIE*E30015*002;;;
10174;29383;;False;;four_wheeled;;-;DE*KIE*E30015*003;;;
10174;29384;;False;;four_wheeled;;-;DE*KIE*E30015*004;;;
10208;21650;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30007*001;;;
10208;21651;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30007*002;;;
10208;21652;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30008*001;;;
10208;21653;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30008*002;;;
10208;21654;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30009*001;;;
10208;21655;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30009*002;;;
10208;21656;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30010*001;;;
10208;21657;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30010*002;;;
10208;21658;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30011*001;;;
10208;21659;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30011*002;;;
10208;21660;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30012*001;;;
10208;21661;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30012*002;;;
10208;21662;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30013*001;;;
10208;21663;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30013*002;;;
10208;21664;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30014*001;;;
10208;21665;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30014*002;;;
13000;28180;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30016*001;;;
13000;28181;;False;;four_wheeled;;-;DE*KIE*E30016*002;;;
15050;38218;;False;;four_wheeled;;-;DE*KIE*E30019*001;;;
15050;38220;;False;;four_wheeled;;-;DE*KIE*E30019*002;;;
15051;38206;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30020*001;;;
15051;38208;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30020*002;;;
15054;38210;;False;;four_wheeled;;-;DE*KIE*E30021*001;;;
15054;38212;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30021*002;;;
15055;36786;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30017*001;;;
15055;36788;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30017*002;;;
15275;38214;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30022*001;;;
15275;38216;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30022*002;;;
15276;36790;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30018*001;;;
15276;36792;;False;;four_wheeled;;-;DE*KIE*E30018*002;;;
22476;2205741;;False;;four_wheeled;;-;DE*KIE*E30030x*001;;;
22476;2205742;;False;;four_wheeled;;-;DE*KIE*E30030x*002;;;
22482;49856;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30028*001;;;
22482;49858;;False;;four_wheeled;;-;DE*KIE*E30028*002;;;
22484;49860;;False;;four_wheeled;;-;DE*KIE*E30029*001;;;
22484;49862;;False;;four_wheeled;;-;DE*KIE*E30029*002;;;
22566;942074;;False;;four_wheeled;;-;DE*KIE*E30095*001;;;
22566;942076;;False;;four_wheeled;;-;DE*KIE*E30095*002;;;
22566;942078;;False;;four_wheeled;;-;DE*KIE*E30096*001;;;
22566;942080;;False;;four_wheeled;;-;DE*KIE*E30096*002;;;
22566;942082;;False;;four_wheeled;;-;DE*KIE*E30097*001;;;
22566;942084;;False;;four_wheeled;;-;DE*KIE*E30097*002;;;
22566;942086;;False;;four_wheeled;;-;DE*KIE*E30098*001;;;
22566;942088;;False;;four_wheeled;;-;DE*KIE*E30098*002;;;
22568;430028;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30041*001;;;
22568;430030;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30041*002;;;
79158;185364;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30031*001;;;
79158;185366;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30031*002;;;
132170;437520;;False;;four_wheeled;;-;DE*KIE*E50001*001;;;
132170;437522;;False;;four_wheeled;;-;DE*KIE*E50001*002;;;
132170;437524;;False;;four_wheeled;;-;DE*KIE*E50001*003;;;
132170;437526;;False;;four_wheeled;;-;DE*KIE*E50002*001;;;
132170;437528;;False;;four_wheeled;;-;DE*KIE*E50002*002;;;
132170;437530;;False;;four_wheeled;;-;DE*KIE*E50002*003;;;
154848;364668;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30038*001;;;
154848;364670;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30038*002;;;
154850;364664;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30037*001;;;
154850;364666;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30037*002;;;
155014;1547558;;False;;four_wheeled;;-;DE*KIE*E50004*001;;;
155014;1547559;;False;;four_wheeled;;-;DE*KIE*E50004*002;;;
155024;616846;;False;;four_wheeled;;-;DE*KIE*E30055*001;;;
155024;616848;;False;;four_wheeled;;-;DE*KIE*E30055*002;;;
155030;616842;;False;;four_wheeled;;-;DE*KIE*E30039*001;;;
155030;616844;;False;;four_wheeled;;-;DE*KIE*E30039*002;;;
155032;616850;;False;;four_wheeled;;-;DE*KIE*E30056*001;;;
155032;616852;;False;;four_wheeled;;-;DE*KIE*E30056*002;;;
155036;616862;;False;;four_wheeled;;-;DE*KIE*E30059*001;;;
155036;616864;;False;;four_wheeled;;-;DE*KIE*E30059*002;;;
155040;995878;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30084*001;;;
155040;995880;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30084*002;;;
155040;995882;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30085*001;;;
155040;995884;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30085*002;;;
155040;995886;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30086*001;;;
155040;995888;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30086*002;;;
155040;995890;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30087*001;;;
155040;995892;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30087*002;;;
155040;995896;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30088*001;;;
155040;995898;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30088*002;;;
155040;995900;;False;;four_wheeled;;-;DE*KIE*E30089*001;;;
155040;995902;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30089*002;;;
155040;995904;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30090*001;;;
155040;995906;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30090*002;;;
155040;995908;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30091*001;;;
155040;995910;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30091*002;;;
155040;995912;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30092*001;;;
155040;995914;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30092*002;;;
155040;995916;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30093*001;;;
155040;995918;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30093*002;;;
155046;430036;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30043*001;;;
155046;430038;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30043*002;;;
155048;430032;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30042*001;;;
155048;430034;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30042*002;;;
155058;616858;;False;;four_wheeled;;-;DE*KIE*E30058*001;;;
155058;616860;;False;;four_wheeled;;-;DE*KIE*E30058*002;;;
155060;616854;;False;;four_wheeled;;-;DE*KIE*E30057*001;;;
155060;616856;;False;;four_wheeled;;-;DE*KIE*E30057*002;;;
159230;374112;;False;;four_wheeled;;-;DE*KIE*E30040*001;;;
159230;374114;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30040*002;;;
247402;583566;;False;;four_wheeled;;-;DE*KIE*E30049*001;;;
247402;583568;;False;;four_wheeled;;-;DE*KIE*E30049*002;;;
247404;583570;;False;;four_wheeled;;-;DE*KIE*E30050*001;;;
247404;583572;;False;;four_wheeled;;-;DE*KIE*E30050*002;;;
273720;609520;;False;;four_wheeled;;-;DE*KIE*E30054*001;;;
273720;609522;;False;;four_wheeled;;-;DE*KIE*E30054*002;;;
283340;636706;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30060*001;;;
283340;636708;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30060*002;;;
283340;636710;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30061*001;;;
283340;636712;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30061*002;;;
283340;636714;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30062*001;;;
283340;636716;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30062*002;;;
283340;636718;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30045*001;;;
283340;636720;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30045*002;;;
291770;656266;;False;;four_wheeled;;OCCUPIED;DE*KIE*E30063*001;;;
291770;656268;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30063*002;;;
291772;656270;;False;;four_wheeled;;-;DE*KIE*E30064*001;;;
291772;656272;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30064*002;;;
291774;656278;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30065*001;;;
291774;656280;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30065*002;;;
301038;682138;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30066*001;;;
301038;682140;;False;;four_wheeled;;AVAILABLE;DE*KIE*E30066*002;;;
315482;716850;;False;;four_wheeled;;-;DE*KIE*E30076*001;;;
315482;716852;;False;;four_wheeled;;-;DE*KIE*E30076*002;;;
326206;752354;;False;;four_wheeled;;-;DE*KIE*E30077*001;;;
326206;752356;;False;;four_wheeled;;-;DE*KIE*E30077*002;;;
326208;752358;;False;;four_wheeled;;-;DE*KIE*E30078*001;;;
326208;752360;;False;;four_wheeled;;-;DE*KIE*E30078*002;;;
327390;761126;;False;;four_wheeled;;-;DE*KIE*E30079*001;;;
327390;761128;;False;;four_wheeled;;-;DE*KIE*E30079*002;;;
327392;761130;;False;;four_wheeled;;-;DE*KIE*E30080*001;;;
327392;761132;;False;;four_wheeled;;-;DE*KIE*E30080*002;;;
409942;1007702;;False;;four_wheeled;;-;DE*KIE*E50003*001;;;
409942;1007704;;False;;four_wheeled;;-;DE*KIE*E50003*002;;;
355;794;;False;;four_wheeled;;-;DE*EIN*E00001*001;;;
355;795;;False;;four_wheeled;;-;DE*EIN*E00001*002;;;
355;178166;;False;;four_wheeled;;-;DE*EIN*E00075*001;;;
355;178168;;False;;four_wheeled;;-;DE*EIN*E00075*002;;;
355;2068834;;False;;four_wheeled;;-;DE*EIN*E00109*001;;;
355;2068835;;False;;four_wheeled;;-;DE*EIN*E00109*002;;;
355;2068837;;False;;four_wheeled;;-;DE*EIN*E00110*001;;;
355;2068838;;False;;four_wheeled;;-;DE*EIN*E00110*002;;;
355;2068839;;False;;four_wheeled;;-;DE*EIN*E00111*001;;;
355;2068840;;False;;four_wheeled;;-;DE*EIN*E00111*002;;;
355;2068841;;False;;four_wheeled;;-;DE*EIN*E00112*001;;;
355;2068842;;False;;four_wheeled;;-;DE*EIN*E00112*002;;;
355;2068843;;False;;four_wheeled;;-;DE*EIN*E00113*001;;;
355;2068844;;False;;four_wheeled;;-;DE*EIN*E00113*002;;;
355;2068845;;False;;four_wheeled;;-;DE*EIN*E00114*001;;;
355;2068846;;False;;four_wheeled;;-;DE*EIN*E00114*002;;;
14888;33271;;False;;four_wheeled;;-;DE*EIN*E00003*001;;;
14888;33272;;False;;four_wheeled;;-;DE*EIN*E00003*002;;;
14889;33273;;False;;four_wheeled;;-;DE*EIN*E00004*001;;;
14891;33276;;False;;four_wheeled;;-;DE*EIN*E00006*001;;;
14892;33277;;False;;four_wheeled;;-;DE*EIN*E00007*001;;;
14892;33278;;False;;four_wheeled;;-;DE*EIN*E00007*002;;;
14893;33279;;False;;four_wheeled;;-;DE*EIN*E00008*001;;;
14893;33280;;False;;four_wheeled;;-;DE*EIN*E00008*002;;;
14894;33281;;False;;four_wheeled;;-;DE*EIN*E00009*001;;;
14894;33282;;False;;four_wheeled;;-;DE*EIN*E00009*002;;;
14894;37736;;False;;four_wheeled;;-;DE*EIN*E00036*003;;;
14894;37738;;False;;four_wheeled;;-;DE*EIN*E00036*004;;;
14894;37740;;False;;four_wheeled;;-;DE*EIN*E00037*005;;;
14894;37742;;False;;four_wheeled;;-;DE*EIN*E00037*006;;;
14895;33283;;False;;four_wheeled;;-;DE*EIN*E00010*001;;;
14895;33284;;False;;four_wheeled;;-;DE*EIN*E00010*002;;;
14895;33285;;False;;four_wheeled;;-;DE*EIN*E00011*001;;;
14895;33286;;False;;four_wheeled;;-;DE*EIN*E00011*002;;;
14907;33287;;False;;four_wheeled;;-;DE*EIN*E00012*001;;;
14907;33288;;False;;four_wheeled;;-;DE*EIN*E00012*002;;;
14908;33289;;False;;four_wheeled;;-;DE*EIN*E00013*001;;;
14908;33290;;False;;four_wheeled;;-;DE*EIN*E00013*002;;;
14908;33291;;False;;four_wheeled;;-;DE*EIN*E00014*001;;;
14908;33292;;False;;four_wheeled;;-;DE*EIN*E00014*002;;;
14909;33350;;False;;four_wheeled;;-;DE*EIN*E00015*001;;;
14909;33351;;False;;four_wheeled;;-;DE*EIN*E00015*002;;;
14910;33352;;False;;four_wheeled;;-;DE*EIN*E00016*001;;;
14910;33353;;False;;four_wheeled;;-;DE*EIN*E00016*002;;;
14911;33354;;False;;four_wheeled;;-;DE*EIN*E00017*001;;;
14911;33355;;False;;four_wheeled;;-;DE*EIN*E00017*002;;;
14912;33356;;False;;four_wheeled;;-;DE*EIN*E00018*001;;;
14912;33357;;False;;four_wheeled;;-;DE*EIN*E00018*002;;;
14913;33358;;False;;four_wheeled;;-;DE*EIN*E00019*001;;;
14913;33359;;False;;four_wheeled;;-;DE*EIN*E00019*002;;;
14914;33360;;False;;four_wheeled;;-;DE*EIN*E00020*001;;;
14914;33361;;False;;four_wheeled;;-;DE*EIN*E00020*002;;;
14915;33362;;False;;four_wheeled;;-;DE*EIN*E00022*001;;;
14915;33363;;False;;four_wheeled;;-;DE*EIN*E00021*001;;;
14916;33364;;False;;four_wheeled;;-;DE*EIN*E00023*001;;;
14916;33365;;False;;four_wheeled;;-;DE*EIN*E00023*002;;;
22312;317648;;False;;four_wheeled;;-;DE*EIN*E00052*001;;;
22312;317650;;False;;four_wheeled;;-;DE*EIN*E00052*002;;;
22502;131722;;False;;four_wheeled;;-;DE*EIN*E00051*001;;;
22502;131724;;False;;four_wheeled;;-;DE*EIN*E00051*002;;;
22506;131720;;False;;four_wheeled;;-;DE*EIN*E00050*001;;;
22508;441744;;False;;four_wheeled;;-;DE*EIN*E00053*001;;;
22508;441746;;False;;four_wheeled;;-;DE*EIN*E00053*002;;;
22510;317656;;False;;four_wheeled;;-;DE*EIN*E00054*001;;;
22510;317658;;False;;four_wheeled;;-;DE*EIN*E00054*002;;;
22512;317652;;False;;four_wheeled;;-;DE*EIN*E00055*001;;;
22512;317654;;False;;four_wheeled;;-;DE*EIN*E00055*002;;;
22514;317660;;False;;four_wheeled;;-;DE*EIN*E00056*001;;;
22514;317662;;False;;four_wheeled;;-;DE*EIN*E00056*002;;;
22516;373430;;False;;four_wheeled;;-;DE*EIN*E00057*001;;;
22516;373432;;False;;four_wheeled;;-;DE*EIN*E00057*002;;;
22518;429618;;False;;four_wheeled;;-;DE*EIN*E00058*001;;;
22518;429620;;False;;four_wheeled;;-;DE*EIN*E00058*002;;;
22520;373504;;False;;four_wheeled;;-;DE*EIN*E00059*001;;;
22520;373506;;False;;four_wheeled;;-;DE*EIN*E00059*002;;;
22522;374080;;False;;four_wheeled;;-;DE*EIN*E00060*001;;;
22522;374082;;False;;four_wheeled;;-;DE*EIN*E00060*002;;;
22524;317620;;False;;four_wheeled;;-;DE*EIN*E00061*001;;;
22524;317622;;False;;four_wheeled;;-;DE*EIN*E00061*002;;;
59124;433900;;False;;four_wheeled;;-;DE*EIN*E00063*001;;;
59124;433902;;False;;four_wheeled;;-;DE*EIN*E00063*002;;;
59126;576066;;False;;four_wheeled;;-;DE*EIN*E00064*001;;;
59126;576068;;False;;four_wheeled;;-;DE*EIN*E00064*002;;;
59128;443002;;False;;four_wheeled;;-;DE*EIN*E00065*001;;;
59128;443004;;False;;four_wheeled;;-;DE*EIN*E00065*002;;;
59130;443006;;False;;four_wheeled;;-;DE*EIN*E00066*001;;;
59130;443010;;False;;four_wheeled;;-;DE*EIN*E00066*002;;;
59132;441754;;False;;four_wheeled;;-;DE*EIN*E00067*001;;;
59132;441756;;False;;four_wheeled;;-;DE*EIN*E00067*002;;;
59184;441748;;False;;four_wheeled;;-;DE*EIN*E00068*001;;;
59184;441750;;False;;four_wheeled;;-;DE*EIN*E00068*002;;;
59186;581800;;False;;four_wheeled;;-;DE*EIN*E00077*001;;;
59186;581802;;False;;four_wheeled;;-;DE*EIN*E00077*002;;;
59188;581804;;False;;four_wheeled;;-;DE*EIN*E00076*001;;;
59188;581806;;False;;four_wheeled;;-;DE*EIN*E00076*002;;;
59188;584724;;False;;four_wheeled;;-;DE*EIN*E00062*001;;;
59188;584726;;False;;four_wheeled;;-;DE*EIN*E00062*002;;;
59190;581794;;False;;four_wheeled;;-;DE*EIN*E00078*001;;;
59190;581798;;False;;four_wheeled;;-;DE*EIN*E00078*002;;;
136124;317608;;False;;four_wheeled;;-;DE*EIN*E00073*001;;;
136124;317610;;False;;four_wheeled;;-;DE*EIN*E00073*002;;;
136128;317616;;False;;four_wheeled;;-;DE*EIN*E00071*001;;;
136128;317618;;False;;four_wheeled;;-;DE*EIN*E00071*002;;;
136132;317630;;False;;four_wheeled;;-;DE*EIN*E00070*001;;;
136132;317632;;False;;four_wheeled;;-;DE*EIN*E00070*002;;;
154858;364394;;False;;four_wheeled;;-;DE*EIN*E00069*001;;;
154858;364396;;False;;four_wheeled;;-;DE*EIN*E00069*002;;;
158968;581812;;False;;four_wheeled;;-;DE*EIN*E00079*001;;;
158968;581814;;False;;four_wheeled;;-;DE*EIN*E00079*002;;;
158970;1145534;;False;;four_wheeled;;-;DE*EIN*E00080*001;;;
158970;1145535;;False;;four_wheeled;;-;DE*EIN*E00081*001;;;
158970;1145536;;False;;four_wheeled;;-;DE*EIN*E00080*002;;;
158970;1145537;;False;;four_wheeled;;-;DE*EIN*E00081*002;;;
158970;1145538;;False;;four_wheeled;;-;DE*EIN*E00082*001;;;
158970;1145539;;False;;four_wheeled;;-;DE*EIN*E00082*002;;;
493548;1141331;;False;;four_wheeled;;-;DE*EIN*E00087*001;;;
493548;1141332;;False;;four_wheeled;;-;DE*EIN*E00087*002;;;
493552;1141338;;False;;four_wheeled;;-;DE*EIN*E00090*001;;;
493552;1141339;;False;;four_wheeled;;-;DE*EIN*E00090*002;;;
493554;1141345;;False;;four_wheeled;;-;DE*EIN*E00088*001;;;
493554;1141346;;False;;four_wheeled;;-;DE*EIN*E00088*002;;;
495285;1145540;;False;;four_wheeled;;-;DE*EIN*E00097*002;;;
495285;1145541;;False;;four_wheeled;;-;DE*EIN*E00097*001;;;
495285;1145542;;False;;four_wheeled;;-;DE*EIN*E00089*002;;;
495285;1396719;;False;;four_wheeled;;-;DE*EIN*E00089*001;;;
495287;1145543;;False;;four_wheeled;;-;DE*EIN*E00098*001;;;
495287;1145544;;False;;four_wheeled;;-;DE*EIN*E00098*002;;;
495287;1145545;;False;;four_wheeled;;-;DE*EIN*E00099*001;;;
495287;1145546;;False;;four_wheeled;;-;DE*EIN*E00099*002;;;
495287;1145547;;False;;four_wheeled;;-;DE*EIN*E00100*001;;;
495287;1145548;;False;;four_wheeled;;-;DE*EIN*E00100*002;;;
495287;1145549;;False;;four_wheeled;;-;DE*EIN*E00101*001;;;
495287;1145550;;False;;four_wheeled;;-;DE*EIN*E00101*002;;;
702951;1855588;;False;;four_wheeled;;-;DE*EIN*E00102*001;;;
702951;1855589;;False;;four_wheeled;;-;DE*EIN*E00102*002;;;
122726;286780;;False;Wachtendonk;four_wheeled;;-;DE*NRW*E00010*002;;Straße / Parkbucht;Friedensplatz 5, 47669 Wachtendonk
122726;286782;;False;Wachtendonk;four_wheeled;;-;DE*NRW*E00010*001;;Straße / Parkbucht;Friedensplatz 5, 47669 Wachtendonk
122764;286892;;False;Uerdinger Straße 219, 47799 Krefeld;four_wheeled;;-;DE*NRW*E00011*001;;Straße / Parkbucht;Uerdingerstr. 219, 47799 Krefeld
122766;286898;;False;Bahnhofstr. 60 A, 47829 Krefeld;four_wheeled;;-;DE*NRW*E00012*002;;Straße / Parkbucht;Bahnhofstr. 60 A, 47807 Krefeld
122768;286900;;False;Wilhelm-Stefen-Staße 2, 47807 Krefeld Fischeln;four_wheeled;;-;DE*NRW*E00013*001;;Straße / Parkbucht;Wilhelm-Stefen-Staße 2, 47807 Krefeld
249986;589072;;False;Nordwall 39, 47798 Krefeld;four_wheeled;;-;DE*NRW*E00015*002;;Straße / Parkbucht;Nordwall 39, 47798 Krefeld
249988;589074;;False;Westwall 66, 47798 Krefeld;four_wheeled;;-;DE*NRW*E00021*001;;Straße / Parkbucht;Westwall 66, 47798 Krefeld
249990;589086;;False;Nordwall 131, 47798 Krefeld;four_wheeled;;-;DE*NRW*E00031*001;;Straße / Parkbucht;Nordwall 131, 47798 Krefeld
266200;591904;;False;Bismarkplatz 38, 47798;four_wheeled;;-;DE*NRW*E00016*001;;Straße / Parkbucht;Bismarkplatz 38
266202;591908;;False;Uerdinger Straße 593, 47800 Krefeld;four_wheeled;;-;DE*NRW*E00017*001;;Straße / Parkbucht;Uerdinger Straße 593, 47800
269664;599672;;False;St. Toeniser Str. 270, 47804 Krefeld;four_wheeled;;-;DE*NRW*E00032*001;;Straße / Parkbucht;St. Toeniser Str. 270, 47804 Krefeld
269664;599674;;False;St. Toeniser Str. 270, 47804 Krefeld;four_wheeled;;-;DE*NRW*E00032*002;;Straße / Parkbucht;St. Toeniser Str. 270, 47804 Krefeld
269666;599678;;False;St. Toeniser Str. 124, 47804 Krefeld;four_wheeled;;-;DE*NRW*E00020*002;;Straße / Parkbucht;St. Toeniser Str. 124
271072;602650;;False;Obergath 79, 47805 Krefeld;four_wheeled;;-;DE*NRW*E00018*002;;Straße / Parkbucht;Obergath 79, 47805 Krefeld
271076;602658;;False;Huelser Straße 167, 47803 Krefeld;four_wheeled;;-;DE*NRW*E00022*002;;Straße / Parkbucht;Huelser Straße 167, 47803 Krefeld
271080;602666;;False;Lewerentzstrasse 118, 47798 Krefeld;four_wheeled;;-;DE*NRW*E00030*002;;Straße / Parkbucht;Lewerentzstrasse 118, 47798
297074;675312;;False;Tankstelle Inseltank, Gutenbergstr. 197;four_wheeled;;-;DE*NRW*E00042*001;;Tankstelle Inseltank;Neben Kassenhäuschen
297074;675314;;False;Tankstelle Inseltank, Gutenbergstr. 197;four_wheeled;;-;DE*NRW*E00042*002;;Tankstelle Inseltank;Neben Kassenhäuschen
297074;675316;;False;Tankstelle Inseltank, Gutenbergstr. 197;four_wheeled;;-;DE*NRW*E00042*003;;Tankstelle Inseltank;Neben Kassenhäuschen
326446;753150;;False;;four_wheeled;;-;DE*NRW*E00014*001;;Parkplatz;Parkplatz gegenüber der Adler-Apotheke
326446;753152;;False;;four_wheeled;;-;DE*NRW*E00014*002;;Parkplatz;Parkplatz gegenüber der Adler-Apotheke
690614;1812126;;False;Koenigstraße 97;four_wheeled;;-;DE*NRW*E00037*001;;Straße / Parkbucht;Koenigstr. 97, 47798 Krefeld
690617;1812133;;False;Josef-Heinrichs-Straße 3;four_wheeled;;-;DE*NRW*E00038*002;;Straße / Parkbucht;Josef-Heinrichs-Straße 3, 47839 Krefeld
380;924;E 20;False;Rechte Seite;four_wheeled;;-;DE*EVL*E00001*001;;Erdgeschoss;direkt hinter der Einfahrt ins Parkhaus Günther-Weisenborn-Straße 21
380;925;E 18;False;Linke Seite;four_wheeled;;-;DE*EVL*E00001*002;;Erdgeschoss;direkt hinter der Einfahrt ins Parkhaus Günther-Weisenborn-Straße 21
381;926;;False;Linke Seite;four_wheeled;;-;DE*EVL*E00002*002;;Tiefgarage;von der Einfahrt Friedrich-Ebert-Straße direkt hinter Einfahrt links
